Code,J:TYMO(VA)~U$,J:TTMO(VA)~U$,J:SFTB(VA)~U$,J:NTT(VA)~U$,J:SO@N(VA)~U$,J:CP@N(VA)~U$,J:DDIC(VA)~U$,J:TA@N(VA)~U$,J:D@SA(VA)~U$,J:MITF(VA)~U$,J:RETA(VA)~U$,J:HO@N(VA)~U$,J:RHCL(VA)~U$,J:UC@N(VA)~U$,J:KA@N(VA)~U$,J:ABOT(VA)~U$,J:SMFI(VA)~U$,J:DA@N(VA)~U$,J:RG@N(VA)~U$,J:YP@N(VA)~U$,J:JRCE(VA)~U$,J:JPHC(VA)~U$,J:ITCN(VA)~U$,J:ZJ@N(VA)~U$,J:SEVI(VA)~U$,J:MIHO(VA)~U$,J:CN@N(VA)~U$,J:EAJR(VA)~U$,J:DU@N(VA)~U$,J:HC@N(VA)~U$,J:UM@N(VA)~U$,J:MIZH(VA)~U$,J:SHDO(VA)~U$,J:DE@N(VA)~U$,J:FP@N(VA)~U$,J:SNET(VA)~U$,J:TERU(VA)~U$,J:BR@N(VA)~U$,J:ES@N(VA)~U$,J:ME@N(VA)~U$,J:MT@N(VA)~U$,J:OTHD(VA)~U$,J:FT@N(VA)~U$,J:CQ@N(VA)~U$,J:OLYC(VA)~U$,J:KP@N(VA)~U$,J:JT@N(VA)~U$,J:KB@N(VA)~U$,J:KM@N(VA)~U$,J:NM@N(VA)~U$,J:MI@N(VA)~U$,J:YHOO(VA)~U$,J:ASBR(VA)~U$,J:DALF(VA)~U$,J:DH@N(VA)~U$,J:MIFU(VA)~U$,J:MSAD(VA)~U$,J:NR@N(VA)~U$,J:SQ@N(VA)~U$,J:FJ@N(VA)~U$,J:IX@N(VA)~U$,J:JXHO(VA)~U$,J:KU@N(VA)~U$,J:KH@N(VA)~U$,J:COMM(VA)~U$,J:RAKT(VA)~U$,J:NKSJ(VA)~U$,J:UJ@N(VA)~U$,J:CK@N(VA)~U$,J:WJR(VA)~U$,J:AB@N(VA)~U$,J:AJ@N(VA)~U$,J:AC@N(VA)~U$,J:N@MB(VA)~U$,J:CL@N(VA)~U$,J:KE@N(VA)~U$,J:MEJH(VA)~U$,J:NJ@N(VA)~U$,J:NSSM(VA)~U$,J:OMRN(VA)~U$,J:SE@N(VA)~U$,J:SUEL(VA)~U$,J:SMTH(VA)~U$,J:TD@N(VA)~U$,J:TZ@N(VA)~U$,J:JR@N(VA)~U$,J:ANAW(VA)~U$,J:DP@N(VA)~U$,J:FAMA(VA)~U$,J:IDKO(VA)~U$,J:INPX(VA)~U$,J:KTEL(VA)~U$,J:KN@N(VA)~U$,J:MRBU(VA)~U$,J:IA@N(VA)~U$,J:MCHC(VA)~U$,J:MH@N(VA)~U$,J:IF@N(VA)~U$,J:VF@N(VA)~U$,J:OQ@N(VA)~U$,J:DBHI(VA)~U$,J:SFH(VA)~U$,J:EM@N(VA)~U$,J:TC@N(VA)~U$,J:RY@N(VA)~U$,J:TRAY(VA)~U$,J:TYTS(VA)~U$,J:REND(VA)~U$,J:IN@N(VA)~U$,J:OJ@N(VA)~U$,J:YE@N(VA)~U$,J:AG@N(VA)~U$,J:AL@N(VA)~U$,J:AM@N(VA)~U$,J:AOZR(VA)~U$,J:CC@N(VA)~U$,J:CHBK(VA)~U$,J:CHOC(VA)~U$,J:CONF(VA)~U$,J:SECR(VA)~U$,J:CYBA(VA)~U$,J:DS@N(VA)~U$,J:DENA(VA)~U$,J:EC@N(VA)~U$,J:DENN(VA)~U$,J:EQ@N(VA)~U$,J:DM@N(VA)~U$,J:EB@N(VA)~U$,J:FECL(VA)~U$,J:FUKU(VA)~U$,J:FU@N(VA)~U$,J:GSYU(VA)~U$,J:AQ@N(VA)~U$,J:OM@N(VA)~U$,J:HTCM(VA)~U$,J:IH@N(VA)~U$,J:ZW@N(VA)~U$,J:IM@N(VA)~U$,J:MZYA(VA)~U$,J:JFEH(VA)~U$,J:JGCC(VA)~U$,J:OE@N(VA)~U$,J:KC@N(VA)~U$,J:KW@N(VA)~U$,J:KK@N(VA)~U$,J:KSER(VA)~U$,J:BS@N(VA)~U$,J:KONA(VA)~U$,J:KONM(VA)~U$,J:RK@N(VA)~U$,J:MNIC(VA)~U$,J:UI@N(VA)~U$,J:MASU(VA)~U$,J:KO@N(VA)~U$,J:JZ@N(VA)~U$,J:LM@N(VA)~U$,J:MMOT(VA)~U$,J:PC@N(VA)~U$,J:MO@N(VA)~U$,J:KI@N(VA)~U$,J:FY@N(VA)~U$,J:RZ@N(VA)~U$,J:OU@N(VA)~U$,J:LO@N(VA)~U$,J:NX@N(VA)~U$,J:NU@N(VA)~U$,J:NPIC(VA)~U$,J:NS@N(VA)~U$,J:NY@N(VA)~U$,J:NH@N(VA)~U$,J:BO@N(VA)~U$,J:NIBO(VA)~U$,J:NSKC(VA)~U$,J:OB@N(VA)~U$,J:OJIH(VA)~U$,J:OUMA(VA)~U$,J:RH@N(VA)~U$,J:PB@N(VA)~U$,J:EP@N(VA)~U$,J:SEEP(VA)~U$,J:SZ@N(VA)~U$,J:SHBA(VA)~U$,J:ZB@N(VA)~U$,J:SW@N(VA)~U$,J:SKYP(VA)~U$,J:NIIW(VA)~U$,J:UMCO(VA)~U$,J:SC@N(VA)~U$,J:DPPH(VA)~U$,J:OZ@N(VA)~U$,J:ZC@N(VA)~U$,J:TADH(VA)~U$,J:OC@N(VA)~U$,J:GO@N(VA)~U$,J:TU@N(VA)~U$,J:TKOS(VA)~U$,J:TJ@N(VA)~U$,J:TOHO(VA)~U$,J:EL@N(VA)~U$,J:TOSO(VA)~U$,J:TE@N(VA)~U$,J:JQ@N(VA)~U$,J:TFUD(VA)~U$,J:PT@N(VA)~U$,J:TSHC(VA)~U$,J:TOTO(VA)~U$,J:TOYS(VA)~U$,J:UBEI(VA)~U$,J:YM@N(VA)~U$,J:XE@N(VA)~U$,J:YORU(VA)~U$,J:CW@N(VA)~U$,J:GG@N(VA)~U$,J:HTZZ(VA)~U$,J:JW@N(VA)~U$,J:MISH(VA)~U$,J:MG@N(VA)~U$,J:NIPM(VA)~U$,J:SG@N(VA)~U$,J:NTN(VA)~U$,J:OK@N(VA)~U$,J:FZ@N(VA)~U$,J:GC@N(VA)~U$,J:TOBO(VA)~U$,J:UNIT(VA)~U$
7/21/2016,584746.4,108492.9,490751.8,159102.4,218490.4,29941.3,200412.4,90273.1,47200.6,404611.6,235517.6,166047.1,57446,69495,103042.5,145892.7,314240.8,68931.5,72848.6,89213.1,78499.3,22095.2,59282.1,79594.6,110186.4,89981.1,91105,143666.3,165200.4,95134.7,102552.6,232754.5,43941.5,112533.9,48102.9,34661.7,47299.2,81831.3,38508.3,114177.1,65323.9,52118.2,42024.8,64081,51527,38061.8,41282.4,47283.8,91567.3,147652.9,147666.9,37709.5,31835.8,64315.9,57669.2,88306.2,65387.6,116970.7,54405.2,134610.8,107945.9,35292.5,80498.5,27254.9,35261.8,41792.4,69693.7,39363.3,56310.6,64226.1,23111.3,28738.1,30022.1,40482.9,23873.7,19582.2,34787.8,42532.3,73157.7,44802,34920.2,27770,49949.5,118662.5,41290.7,16975.2,35162.9,32472.5,34075.7,12213.8,44615.9,7105.5,11943,45108.5,88413.2,54446.4,68838.6,83961.3,12556.9,28883.8,54980.1,43515.6,75943.9,123135.4,11126,50063.7,11304.7,22100.5,28834.6,28811.3,87372.1,30038.8,100139.5,26800.5,41211.6,54381,24401,5686.5,9570.8,14277.3,39442.1,44575,77683.4,8089.9,43309.2,12207,15884.8,14272.3,11154.3,17848.5,12853.1,5347.6,42604.3,29573.1,17188.1,99575.4,21575.8,38705.7,16746,63120.2,17979.1,27284.5,86247.2,63025.2,29379.2,10779.6,26313.3,46318.3,26681.5,21292.1,6483.7,11495.9,6146.2,131901.7,8928.5,23761.2,30442.9,28638.9,29836.2,19499.8,20708.5,14288.2,36151.8,18503.5,20384.4,4626.7,10334.8,19346.6,39064.2,12444.2,9324.8,5467.9,37515,49638,12044.6,10468.4,26655,13606.1,78955.3,44145.5,45008.1,25815.2,13567,13286.8,4556.9,15493.6,57564.7,39008.7,24538.7,17659.1,13128.8,29814.1,49983.4,23102.2,4254.5,13350.1,23027.7,15138.8,3141.9,14560.4,25610.6,17434.6,19178.8,11999.9,23339,36405.2,8336,24666.5,71986.4,19153,8395,8665,6343.7,6292,8777,9637.2,20352.1,10575.5,14132.7,25554.1,5795.8,7648.7,7531.6,5529.3,12152.9
7/22/2016,438465.6,73549.7,365422.2,129291.1,201066.5,52698.6,118131.7,89062.4,38641.8,256323.9,152093,97509,53853.3,69472.9,64152.9,123322.3,192978.5,76454.9,54860,86216.5,74858,24313.1,47804.3,53903.3,83301.5,70127.4,77880.1,80371.6,108955.1,124174.5,66709.3,138648,23348.6,67505.5,54162.9,34742.4,42294.5,54738.7,39902.3,93062,50481.9,46285.4,41775.7,67824.4,42506.8,39892.1,33186.1,46854.4,113909.8,89857.6,83968.5,42012.2,38812.1,43042.8,45513.8,66156.2,44503.7,155947.4,52321.5,131694.7,83588.6,36865.6,53281.6,21736.7,27324.6,36361.9,100282.4,28471.6,48033.4,40077.8,14161.8,30780.3,30094.8,30395.9,16523,21256.4,27262.3,34964.6,71451.1,44492.9,50557,30184.5,42409.9,66242.1,22889.4,21588.8,41232.2,35365.5,23958,17652.9,47292.2,6791.6,17220.4,36390.9,57234.9,28243.7,38142.9,69671,9334.5,15178.4,45313.1,21045.1,66428.2,62576.9,9319.2,62544.8,7679.5,29563.4,25604,22261.9,32996.7,23246.8,82800.8,26210.3,23512.9,50087.3,17986.3,7650.3,7418.9,12422.8,176136.4,26520.5,68704.8,7006.1,60293.3,9759.5,8346.5,9396.5,9439.9,11173.8,15199.9,4281.2,21947.5,15530,18973.8,66424.1,12604.5,39790.4,9942.7,44816.6,13283.7,16676.8,31637.1,37414.3,14906.2,9444,22661.9,48959.4,32314.4,18368.9,5351.9,12115.6,4664.2,104558.6,9383.7,17317.5,26013.3,18645.3,40213.4,21913.3,15438.4,9486,59278,13754.6,12480.1,8908,6216.5,17179.9,26365.3,19058.8,8656.8,6072.6,23401.1,37218.5,7972.8,8633.7,20179.9,10760.7,48652.8,27967.5,25416.3,11172.8,10691.5,7983.5,2979.1,13294.5,37363.5,26724.9,20873.1,14461,15545.1,22331.1,29785,14923.8,4123.2,9396.9,16992.8,19105.3,1631.5,8407.1,30153.2,16452.5,14126.4,12829.5,11083.7,24846.7,7228.4,9081.4,60711.3,15156.9,8207.9,9074.9,7304.9,6955.3,6398.3,10332.6,16276.8,9686,9029.9,13227.5,8940.1,3878.6,5821.6,5973.6,9244.9
7/25/2016,431388,106523.9,392768.3,118560.4,137387.4,37745,106065.3,114210.8,33179.5,261611.2,147756.6,99959,34610.6,53682.8,54057.5,133035,217136.9,55315.5,81654.1,96490.8,43105.2,45706.6,59780.5,59010.6,71443.6,67506.6,77878.2,49864.3,108750,102089.3,67804.8,146645.6,47122.8,64018.3,51634.8,30929.5,41793.3,56437.1,40148.1,66224,59479.3,73384.7,36498.9,53156.5,53702,28090.6,34499.1,43696.7,75253.3,77353.9,69865.1,38149.4,41345.2,59037.5,44589.2,67836.3,50632.2,122751.8,61062.1,159888.9,76293.2,36301.9,37658,20435.7,21602.9,36076.4,85794.1,31262,44197.4,30939.8,14911,24463.6,31684,18673.2,23868.6,23379.7,35065.4,20068,43959.3,52316.4,41187.4,30396.3,38497.8,59143.3,28001.2,16940,31811.2,51062,38424.6,12795.3,38906,5738.1,14174.6,26024.2,40495.8,29757.6,53009,43632,11298.6,19885.1,53822.4,28062.3,38151.9,79370.8,11322.2,37362.1,14747.3,22972.7,25696.3,29130.5,20963.3,28287.6,48300.8,17691.7,23995,39394.5,19563.1,7166.4,13087.8,9155.6,55534.8,42874.6,93984.1,7832.8,39313.8,13648.7,7743.3,12561,11616.8,11623.7,14954.5,5055.2,17460.8,32039.7,16421.6,66931.2,21525.3,37613.7,24693.9,37828.2,15135.6,16608,34470.3,45589.4,24232.9,12208.1,23450.1,32676.1,30136,14117.5,7101.8,11757.5,7012.5,225467.8,6483.4,20992.3,32264.1,16463.8,39196.8,18734.6,16837.8,11121.6,43862.7,10176,12230.4,5388.1,6336.2,12884.2,16962.7,18831.8,11640.7,4578.1,25445.5,31000.6,17212.1,10835,33442.2,18203,29291.1,34682.4,27676.7,20737.7,14277.9,6318.7,4480.7,12623.9,24525.7,37085,17585.3,16954.9,23161.3,24558.7,35750.8,19771.4,3283.4,12158.5,13638.1,11005.2,2995.9,19009.9,39325.8,8510.6,16041.8,14685.8,10787.4,35147.1,5445.1,8827.1,83273.1,15000,10891.3,10198.4,8271.6,5391.3,8567.5,9379.8,12479.4,6760.7,7440.3,16679.3,8641.5,7223.8,7115.5,6694,9096
7/26/2016,657648.9,107463.7,646361.5,127291.3,147513.4,32526,144088.4,106207.3,57696.9,310946.6,179124,108573.6,33602.6,59695.5,176731.3,183424.2,241444.6,70146.8,99429.3,190431.8,50005.7,39541.8,75266.3,91681.1,91942.3,84363.9,130763.4,99000.1,143883.8,127484.9,66032.7,181590.7,49045.3,77090.8,54042,36902.4,60688.5,74809.6,50770.5,76761.1,81766,68951.6,30061.6,73613.8,90882,42960.2,40680.6,48096.8,81203.5,79988.9,93594.5,89913.1,35399.7,64807.3,51627.2,149187,47622.3,146364.3,70229.7,125338.1,60598.3,47907.3,58541.5,17542.8,29372.9,53025.6,98672.8,34413.4,54454.2,54235.3,21238.2,32998.3,26644.9,18779.4,20475.9,18677.5,55013,25354.2,93260.5,64185.5,77534.7,34380.2,48329.7,158972.5,36330.4,15405.3,31767.6,26101,38890.3,13569.7,44740.4,9486.2,30696.1,35111,34822.3,32750.7,68069.7,95080.6,11704.6,24020.6,37590,27683,56783.9,110655.9,11658.9,50550.3,17686.2,29572.6,23543,26365.1,28045.1,30090.1,79001.1,22558.1,23411.7,27924.3,22663.8,6370.5,16944.8,12823.1,74900.1,51760.9,76493.4,11381.3,41602.4,13272.7,12378.7,13167.8,11400.5,21120.3,17377.6,7553.3,21498.7,23502.7,17043.8,52421.2,30700.1,37836.7,17511.5,76684.1,15742.3,17021.3,46209.4,55181,21710.1,13538.1,37739.3,36806.6,21838.4,19953.7,4552.5,12446,8836.8,132153.1,8890.1,30279.4,25673.7,20976.6,45761.2,32291.5,16886.5,14644.9,42950.1,10427.5,16204,9566.7,7579.1,12645,32680.2,29387.8,28709,7954.8,28170.9,39084.1,15996.3,9657.6,46664.3,16844.8,30048.3,38628.8,25824,28581.6,13704.7,15151.6,3415.4,16960.8,30097.6,41754.8,18710.9,13011.1,21301.9,25127.4,42581.8,24506,4683.6,9350.4,25729.2,12032.7,6588.6,14147.5,38990.2,15708.6,15077.4,16275.2,14646.1,33356.8,11378,12315,81843.7,26516.7,9000.7,15333.2,8242.3,5276.4,7496.5,9038.3,12064,10913.8,8872.7,15862.6,10242.3,6004.6,6221.3,7008.9,12882.7
7/27/2016,673180,157556,454053.8,141000.3,190468,61388.7,149099.3,101715.2,45924.4,456127.5,233692.5,118237.1,47773.7,329792.9,178077.7,143628,255569.7,90804.8,121857,164273,71386.4,47236,462927.5,120093,95043.4,101550.7,119381.8,91279.8,149807.6,125402,74776,244639.3,70627.2,85258.6,73338.9,102300.7,63638.8,131579,49599.5,116443.4,81398.7,45309.4,33303.7,74883.3,97033.2,54001,36998.7,52580.2,130174.5,113036.7,105229.3,59238.2,94510.9,134160.2,59748.2,125709.6,49333.4,165363.3,69706.3,171448.6,132138.8,31948.6,88385.6,21736,37746.8,43805.6,116136.9,58004.7,70292.8,43188.6,35992.2,39048.8,39431.8,26318,23130.2,25449.7,64648.1,25287.4,111083.5,46339.4,66753.9,46879.5,64672.7,115876.3,43556,21564.6,38424.1,46234.5,44542.5,20132.3,35316.3,9918.9,29683.8,46546,227780.9,82065.2,75821.7,112323.3,15117.9,29958.6,58813,59800.6,61626.4,101532.2,14844.3,59797,28394,26663.1,24355.3,34107.2,46958.5,38727.2,113617.7,34922,30190.2,45162.2,25030.8,12001.7,15216.4,15493.9,66614.5,53860.8,42524.7,9611.3,53211.7,10745.5,15945.7,18771.9,14328.3,20182.5,15753.4,8907.7,36852,27162.7,31423.8,83246.1,27301.4,41696.8,16393.1,78576.4,23054.4,20289.9,76448.8,66568.4,20403.9,13707.8,33947.8,35218.1,21595.8,21495,5444.9,19294.4,16453.1,143866,9259.9,26695.2,34108.5,100175.6,32459.3,30714.9,27219.8,15629.5,47540.7,17642,17609,9131.2,7519.6,12941.7,34170.2,39486.9,27571,9063,32106,60247.6,12313.5,10927.9,42117.3,12161.8,66538.7,38498.5,40648.8,35039.3,19659.1,12232.2,3557.3,20821.7,82725.9,86027.4,21475.7,17460.9,21747.4,46981.7,53648.8,26884.2,3931.8,15617.1,27262,14637.7,3447.3,37424.4,35446.9,16554.9,23782.4,19915,39199.9,38221.3,12489.8,18272.2,106746.7,23768.1,12595.5,14180.1,11413.6,7286,8287.7,14580.7,17845.2,7842.1,8751.6,20691.3,6525.6,5315.4,6654.3,6760.7,10467.5
7/28/2016,473244.2,130736.4,261571.6,134667.9,151526.8,30193.5,115016.8,89043.9,45132.1,329604.5,121522.7,87617.5,33093.4,134555.1,297430.5,454299,219580.6,83825.6,83935.6,218531.1,66899.1,26228.7,166321,62222.3,88186.6,64063.5,98296.6,75870.8,274409.9,111818.2,270663.1,176243.8,28996.4,65974,223770.4,63927.8,54960,76703.1,49162.6,65691.5,69004.8,34910.8,27420.1,53422.4,48172.2,29469.6,35680.4,133015.3,118830.3,71260,90649.4,34957.6,55026.4,69672.7,39532.7,76874.5,35255.5,224283.2,77910.7,96420,85730,30160,51102,23909.9,28868.1,160709.5,80537.2,45192,38279.1,119133.4,114259.1,63006.3,29523.4,19084.9,17604.5,22615.9,40585.8,24279.7,59050,42837.9,33000.1,31215.2,41636.7,75995.1,34679,17285.8,41091.5,29520,33075,15342.2,35095.6,9836.2,29972.8,23820.7,127238,63292.2,47093.5,53814.6,15024.9,23166.2,39467.7,26234.9,39405.9,98103.5,13882.2,49452.9,12307,41855.5,22421.4,26643.3,33869.5,62735.6,223876.3,16833.7,37219.7,26298.6,15663.8,9558.7,7371,12686.3,63944.6,57762.6,57661.8,8243.5,28996.6,8467.2,10416.3,13088.9,14909.6,13711.9,8040.8,6388.2,14584.3,29912.6,63197.9,65657.7,21238.7,30370.1,11616.4,45282.8,17280,18663.7,47657.7,42609.5,17525.6,12841,21393.9,37433.1,49104,43421.4,3016.5,12986.2,7771,80969.9,7871.7,12554.7,37561.5,55949.6,24200.6,36195.9,31133.8,10634.7,24371.9,18285.7,16365,8891,5052.1,16435,17883.4,19426,13569.8,7175.8,22972.9,30804.6,9598.1,11381.6,27494.6,21852.4,29870.3,31632.8,25117.2,25758.6,14525.5,14310.7,2334.3,10852.5,126940.7,49678.7,30552.5,15926.9,14014.4,31210.1,20902,17112.2,5010.2,15075.9,31233.1,11724.3,3680.5,26977.9,27865,23896.7,15865.9,12705.5,29924.9,26734.2,9951.2,15092.3,130062.6,28687.6,9009.3,8730.4,13377.4,3872.8,5262,6524.4,10761.7,10316.9,4856.4,50036.3,5042.5,4159.3,5082.1,8212.2,17743.9
7/29/2016,922925.7,162001.5,912538.2,193684.6,349141.1,50741.2,242239.4,139739.7,52259.7,908293.6,266690.5,145534.3,43511.7,163542,192419.7,209735.1,877734.1,114042.8,113134,201786.7,95754.7,41351.2,192274.9,157886.7,124269.6,156455.3,128166.3,102100.8,270726.1,147365.4,138137.6,596076.2,36717.1,207281.2,194510.6,63606,87766.7,115156.8,74247.4,223058.6,132992.6,77686.1,87509.6,99356.7,72680.9,60257.1,47066.4,71230.8,176140.4,385044.6,108199.3,63831.2,72177.4,241842.7,63161.8,227748.5,53937,261801.9,79165.9,205640.6,133173.6,44576.1,127003.7,34713.4,62896.4,55433.2,113109.9,54408.9,160653.2,70859.1,64419.4,110166.7,39394,24122.7,28625.7,23619.7,76834.2,34085.8,152515.3,83225.4,67766.3,48935.2,195966.3,89463.1,55023.1,30208.7,40577.1,31576,42181.3,22196.7,41619.8,15189.8,31623,50215.3,67789.7,53072.2,150706.7,64784.9,24752.2,29450.8,121194.3,58019.2,56475.4,104330.2,16212.8,38962.3,45058.2,32637.4,30069.6,35140.8,42677.3,30923.8,180057.9,35279.2,62068.5,56384.6,46183.2,13154.9,23985.1,25883.1,60598.2,95255,46164.4,10751.7,56427,12117.6,17958.2,21553.9,21494.7,40631,20904.2,8806.5,38630.3,41642.7,35697.1,135751.6,31882.5,83751.5,19740.2,96856.3,43279,48287.4,61589.3,120828.7,26293.1,20025.3,51200.7,48731.3,51683.4,25104,5582,24739.3,15254,183525.5,15306.9,32294.2,56781.9,55511.7,32012.2,112753.5,40810.7,27413.1,57260.7,13433,46074.8,11891,9160.7,23878.1,39380.7,30846.7,15297.6,14998,41729.5,57166.4,18446,20838.4,44321.5,12725,31141.7,100139,47325.4,105733.9,40937,12926.5,4532.4,29988.8,56467.8,55298.3,32930.6,24265.4,28215.9,85548.1,43794.6,25494.3,7852.2,14123.9,33420.4,19736.4,2855.8,18261.1,73899.3,56816.6,40306.6,25873.5,34729.4,39469.6,14453.9,22380.7,645162.6,29015,17007.6,22608,49010.9,8164.9,7604.8,10763.5,12225.4,10551.8,11038,52020.5,6363.6,5834.2,8605.4,11496.6,18062.6
8/1/2016,531451.7,145308.6,879118.7,172043.7,344156.9,32770.5,172101.4,212756.8,67256,806167.7,318496,90169.6,33178.3,103807.4,183412.6,138902.6,681195.9,64364,143554.7,215086.7,60180.4,32829.2,100675,92480.5,88224.1,127305.7,93406.6,92395.3,175744.6,104184.8,79176.3,499159.3,30046.9,108781.9,89037.1,44571.1,61863.3,66181.4,51687.2,160413.8,71283.9,37429.3,40938.6,72376.7,55946.3,64357.6,37571.1,46313.3,94751.6,227221.7,209497.5,39127.6,43477.5,220523.5,46475.9,132206.9,46720.9,132199.7,107500,137560.3,76808.5,42122.7,66495.3,27616,32694.3,44077.9,76707.8,101465.8,56455.5,48319.6,36622.1,41254.4,38733.1,12988.9,30020.6,53937.1,37766.8,49334.3,78919.4,31321.5,49590.9,43796.5,122540.5,111148.4,30685.8,25779.2,33439.6,15958.7,61295.5,26069.5,29116.1,7366,32049.2,34827.9,33161.9,40750.8,86488.1,93211.1,17428.5,19938.9,196998.2,84665.2,44552.8,76535,14144.4,30844.1,26770.5,30111,31597.3,70760.8,25476.7,19376.4,92343.5,26628.6,41054.4,34604,46241.9,11128.1,24212.9,24104.6,47257.8,46202.5,40682.4,7869.4,36652,9094.8,13133.1,15461.6,16345.2,38933.8,12722.3,14040.9,19438.8,29622.9,24467.9,81402.2,31621.9,32870.5,13719.6,95051.8,19433.5,32490,61758.5,46066.7,26582.4,37961.8,27707.3,53983.4,25853.2,15820.5,3739.4,15941,7917.1,112166.9,13418.5,21595.3,27679.8,28614.3,23972.6,57108.9,43849.4,20135.2,39040.4,24766.3,30473.3,11546.1,6221.9,10858.5,38363.1,25485.7,10416.5,8376.5,23479.3,32290.4,16998.5,20477.5,29319.1,13782.1,21275.4,44837.8,26409.4,51041.9,34935.2,12484.2,4206.8,20066,36003.2,73215.3,25539.3,29671.6,21153.4,56464.6,35997.2,19161.3,4803.1,9126.9,21549.9,8292.6,3177.7,47561.1,69603.5,23551.5,22908.6,18430.2,87289.5,58443,19830.6,32547.3,162637,19951.5,10163,18571,22530,7411.4,6390,21639.3,10443.6,6015,17560.2,27237.6,8236.5,6842.6,5934.5,5785.7,12605
8/2/2016,528337.6,165703.6,1143640.8,157745.9,212518.7,32954.1,129589.8,117213.1,46965,595202.3,216363.8,111593.9,24415.7,107213.4,125790.2,221356.7,357435.9,63293.1,79885.7,153179.4,95800.8,16724.4,124283.5,105114.8,105757,105574.8,70175.6,77586.4,132742.4,96578.8,55243.9,251921.7,32087.1,83394.9,97583.1,33802.8,55034.9,62397.6,37114,104731.9,81349.9,30944.4,43388.5,52754.8,55508.9,57808.6,35677.4,30751.7,53576.9,87636.2,97927,30262.4,40481.3,128775.8,50982.9,78526.9,45953.3,103799.2,93522.4,101547.8,90380.2,43716.8,55550.7,18942,18439.1,38978.8,43430.3,61464.8,53926.5,53065,46768.9,42197.1,99113.9,27351.2,31213.7,29484,41169.1,20492.2,59495.3,38206.2,47463.3,66319.7,83863.6,73613.1,23382.6,17350.2,77241.9,20386.6,89628.5,27870.4,56855.3,11153.2,27189.1,31758.7,32465,41157.1,74381.6,57048,11895.4,30010,96742.7,41577.2,47384.5,69329.6,13224.3,46343.5,20737,17383.6,29665.9,30663.1,14108,60609.9,96191.3,23521,81216.4,59437.7,28345.9,8008.2,19037.9,25016.6,37685.6,37033.2,55982.2,8961.2,37927.8,7340.4,5485.4,11284.9,12270.7,21764.2,6683.4,8653,15873.6,20220.8,13499.7,69258.6,26661,37311,20444.2,65609.1,15594.4,19748,29354.2,49461.7,19452.5,17721.2,17878.1,50325.9,22874.3,11913.1,4094.9,15327.6,7130.6,88935.8,7644.5,18142.7,32203,56563.7,29020.3,44350.8,29440.6,50706.2,27173.7,19195.8,24033.1,7161.3,6489.2,11831.8,15695.8,14089.4,10965.9,6689.7,53068.1,25023.8,10531.9,11758,18708.9,13655.4,21910,32706.9,19004.1,48584.3,24252,5841.2,2424.1,63505.6,20188.3,23824.7,14131.7,17931.9,13219.7,58441.3,27525.3,12956,4341,10181.6,59177.8,8658.3,2587.8,17041.7,49536.5,23010.4,20733.6,14362.5,40191.7,25569.5,15032.4,12096.4,73828.9,17536.2,6178.5,16981.6,22078.6,5217.8,5020.6,12018.4,10063.4,5308,11749,26744.5,7466.6,4003.3,3886.9,8403.1,8970.6
8/3/2016,657136.1,165631.3,706050.3,170595.2,203685.4,40617.5,322715,108438.1,50499.6,465082.9,439188,252213,31315.6,121940.6,138630.2,180190.3,314142,99137.4,106421.6,240581,88991.3,20217.1,112619.6,242121.7,140135.5,151217.4,99840.9,123020,173531.9,104207,88260,244903.9,45384.7,99465.8,79991.6,21343.5,100824.8,92281.7,77746.9,134491.9,172180.4,33500.1,38879,76090.2,55459.1,62553.2,49684.7,42188.9,101186.7,118093.3,147236.7,49156.2,58409.9,115296.5,77181.6,170403.5,52281.4,199098.4,84709.8,299707.2,87050,60390.3,79299.7,21931.7,43202.2,51994.5,46498.9,58125,80598.3,81061.3,44155,53327,75668.9,24603.4,38764.4,29485.5,90564.1,51443,92835.3,37657.4,44146.7,41106.7,73576.3,103143.6,31514.9,39416.4,54628.3,37220,478743.5,70665,64957.4,15748.6,55015.9,40372,40315.4,32141,64099.3,79269.1,20001.1,26748.9,75693.1,39166.3,58831,58640.9,16534,48923.5,31029.7,30978.9,95493.1,29937.6,35912.6,50709.3,82222.6,19743.1,38023.6,164654.2,28246.9,12757,16551.1,24219.4,26692.7,37981.9,32750.8,9706.6,54255.7,10547.2,8315.8,17174,14497.6,21104.1,17204.4,9408.8,26491.2,37707.1,26197.1,85327,24573.2,76817.7,14739.6,53236.4,16382,27851.5,57343.3,65775.6,22953.5,24484.7,33832.3,50174.1,23664.7,27808.5,9101.1,32140.2,13537.1,126976.7,12194.6,18505.3,28902.5,36792.7,28131.3,46228.3,40908.8,36810.4,48996.6,18019.3,25626.3,9964.1,12880.2,20682.4,35000.6,26583.1,19562.3,13073.6,36029.1,39405.8,16954.5,12765.8,33237.2,17549.3,31651.3,37999.4,28560.4,29272.2,33817.1,8431,2917.5,25364.1,27078.1,48588.2,25003.4,23196.8,19485.4,37334.8,34487.3,15673.3,6824.9,15991.4,62790.8,10749.3,5938.3,20016.3,59578.5,22281.8,34051.1,18536.4,34563.2,67458.4,14677.5,23599.2,88010,23024.2,8851.8,27285.1,14139.9,7841.5,8208.7,11085.7,14922.3,11095.9,14526.4,24877.1,8260.6,5736.5,5512.6,7826.1,16635.9
